epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,2538.15,0.82482,0.93411,1.09102,0.87873,0.80622,0.88961,0.7274,0.77044,0.68111,1.09524,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,2616.46,0.81537,0.92924,1.09164,0.86038,0.82239,0.889,0.72397,0.76727,0.67904,1.09011,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,2694.88,0.812,0.91872,1.08806,0.87351,0.80671,0.88956,0.72978,0.76265,0.67518,1.08671,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,2773.18,0.80953,0.92096,1.0821,0.88395,0.82782,0.90285,0.73754,0.76119,0.65295,1.0907,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,2852.43,0.80355,0.90954,1.08224,0.86943,0.84151,0.90462,0.74218,0.75113,0.64109,1.08263,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,2931.62,0.79918,0.89907,1.07756,0.86171,0.83922,0.90331,0.74507,0.73619,0.64302,1.073,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,3010.03,0.79241,0.89224,1.07845,0.87762,0.82978,0.90559,0.7475,0.73327,0.63427,1.06753,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,3088.37,0.78925,0.895,1.07495,0.8829,0.82594,0.90493,0.75322,0.72457,0.62438,1.06085,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,3167.16,0.7803,0.87667,1.06867,0.88092,0.83829,0.90813,0.75388,0.71789,0.61644,1.06096,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,3246.14,0.7789,0.87286,1.06971,0.87644,0.84016,0.90586,0.75232,0.72332,0.61861,1.06718,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,3324.98,0.77283,0.86581,1.06628,0.89388,0.83293,0.90586,0.75447,0.71998,0.61012,1.06002,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,3403.46,0.76967,0.8682,1.06626,0.87355,0.84994,0.9119,0.75805,0.70918,0.6018,1.05814,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,3482.03,0.76283,0.86158,1.06414,0.87298,0.85031,0.91124,0.75946,0.71156,0.59792,1.05725,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,3561.59,0.75905,0.85246,1.06337,0.88666,0.84947,0.91408,0.76265,0.69788,0.59052,1.05079,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,3640.57,0.75249,0.84005,1.05637,0.88517,0.8542,0.91836,0.76567,0.70003,0.5905,1.05277,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,3718.78,0.75117,0.84232,1.05809,0.88046,0.86121,0.91747,0.76818,0.69242,0.58251,1.04774,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,3797.11,0.74233,0.8272,1.05324,0.88356,0.86669,0.91994,0.77472,0.68734,0.5719,1.04279,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,3875.83,0.74673,0.83869,1.05624,0.90367,0.85165,0.92147,0.77742,0.68123,0.56936,1.04086,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,3954.92,0.72986,0.81257,1.04634,0.89651,0.85515,0.91932,0.77259,0.68109,0.56496,1.04041,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,4033.45,0.72963,0.81662,1.0476,0.88169,0.85286,0.91562,0.77436,0.67669,0.56982,1.04138,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,4111.75,0.72632,0.8083,1.04252,0.8804,0.85925,0.91871,0.77956,0.66812,0.56024,1.03762,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,4190.31,0.72189,0.80957,1.04381,0.9044,0.84706,0.9165,0.77993,0.66812,0.55537,1.03763,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,4269.74,0.71835,0.7983,1.03988,0.9011,0.85101,0.92081,0.78538,0.65687,0.55411,1.03078,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,4348.49,0.71706,0.7978,1.04181,0.9103,0.8457,0.91979,0.78234,0.6557,0.54962,1.03052,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
