epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
32,2410.45,1.31854,1.38267,1.56444,0.57704,0.48079,0.51011,0.26701,1.83259,1.86162,2.19496,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,2487.02,1.3067,1.34799,1.54592,0.52956,0.5066,0.50288,0.27424,1.8047,1.86357,2.17132,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,2564.53,1.2967,1.33003,1.53436,0.6002,0.48487,0.53397,0.28686,1.80589,1.82971,2.16375,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,2640.76,1.28421,1.31128,1.5316,0.57341,0.45619,0.49503,0.26896,1.82251,1.86514,2.17772,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,2709.57,1.27069,1.28855,1.51483,0.65782,0.43705,0.52375,0.27599,1.81781,1.8415,2.18694,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,2784.14,1.26848,1.29302,1.5201,0.59337,0.47831,0.52687,0.28135,1.79573,1.83887,2.17126,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,2852.47,1.26028,1.27533,1.50966,0.58177,0.48509,0.50883,0.27723,1.78245,1.81389,2.17045,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,2923.49,1.25167,1.25573,1.5064,0.63327,0.45331,0.52137,0.28369,1.79469,1.79971,2.18484,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,2990.6,1.23639,1.23847,1.49568,0.56383,0.47835,0.52061,0.27762,1.7836,1.78495,2.18344,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,3076.32,1.23926,1.23384,1.4994,0.58841,0.48866,0.52443,0.28477,1.78351,1.77772,2.16997,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,3152.71,1.22937,1.21677,1.48994,0.59396,0.47967,0.5325,0.29347,1.78279,1.78709,2.18442,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,3227.23,1.22138,1.18934,1.48275,0.62022,0.45407,0.50483,0.28172,1.77714,1.79849,2.18142,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,3298.58,1.20531,1.18114,1.47035,0.64924,0.47789,0.52408,0.29284,1.74008,1.74873,2.1608,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,3368.54,1.19932,1.16722,1.46699,0.58362,0.50456,0.5355,0.29966,1.76361,1.74198,2.18051,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,3436.28,1.19788,1.16634,1.46261,0.62403,0.50443,0.53408,0.29081,1.76497,1.75656,2.18327,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,3506.02,1.18827,1.14754,1.45164,0.61216,0.50066,0.53958,0.30045,1.76062,1.73904,2.16809,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,3574.13,1.17681,1.12704,1.44341,0.62146,0.4992,0.53477,0.29333,1.76308,1.73655,2.17408,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,3645.14,1.17955,1.1336,1.44801,0.64091,0.467,0.53276,0.29722,1.74198,1.73661,2.17406,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,3716.59,1.16652,1.10646,1.43645,0.64624,0.46245,0.53456,0.29914,1.75065,1.74739,2.18163,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,3792.17,1.15992,1.10774,1.43662,0.62714,0.46286,0.53165,0.29684,1.73915,1.72111,2.15971,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,3860.92,1.15007,1.08715,1.42774,0.57539,0.51136,0.53293,0.29663,1.73274,1.72862,2.17155,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,3928.99,1.1504,1.09301,1.42954,0.58597,0.50551,0.53363,0.299,1.73571,1.71237,2.16871,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,4010.46,1.14104,1.0789,1.41955,0.61658,0.50335,0.55045,0.30585,1.71449,1.68891,2.15563,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,4087.64,1.12413,1.04408,1.40547,0.62764,0.48899,0.53805,0.30866,1.70326,1.70782,2.14757,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,4158.65,1.12417,1.04592,1.40432,0.62041,0.48766,0.53706,0.30474,1.70348,1.70334,2.15514,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,4230.06,1.11289,1.03519,1.39865,0.602,0.51068,0.54913,0.31203,1.70505,1.6917,2.15521,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,4300.05,1.10595,1.02777,1.39393,0.58937,0.51345,0.55095,0.31084,1.70909,1.69706,2.15348,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,4368.26,1.1094,1.03586,1.40387,0.62133,0.48015,0.53977,0.30937,1.71328,1.69451,2.15848,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,4436.49,1.09287,1.00901,1.38354,0.62363,0.49756,0.5484,0.31446,1.70142,1.67897,2.16304,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,4504.36,1.08763,1.00135,1.37578,0.63962,0.47494,0.54632,0.31231,1.69992,1.69114,2.15863,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,4575.15,1.07959,0.99231,1.37536,0.58788,0.51353,0.54354,0.31215,1.71061,1.67741,2.1677,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,4644.61,1.07007,0.98196,1.36966,0.58056,0.52553,0.54663,0.31436,1.69074,1.67663,2.15984,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,4713.36,1.06923,0.97236,1.36534,0.66167,0.48519,0.54707,0.31556,1.68625,1.64284,2.16175,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,4782.84,1.06163,0.97186,1.3589,0.62566,0.50563,0.56148,0.32511,1.68408,1.64767,2.16038,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,4850.93,1.05371,0.95609,1.35397,0.65651,0.49333,0.56143,0.31988,1.68889,1.66127,2.16505,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,4920.35,1.04717,0.95695,1.34974,0.65252,0.50479,0.55706,0.32199,1.69375,1.66792,2.1712,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,4989.27,1.04116,0.94403,1.34337,0.63483,0.48954,0.56231,0.32491,1.68063,1.66776,2.16151,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,5058.99,1.0337,0.93119,1.33859,0.62901,0.50511,0.56454,0.32755,1.68001,1.65541,2.15987,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,5128.21,1.03077,0.93182,1.34011,0.62768,0.50789,0.56081,0.3249,1.67453,1.65072,2.16605,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,5198.92,1.01822,0.91707,1.3267,0.62686,0.51356,0.5565,0.32129,1.68274,1.65554,2.17244,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,5268.86,1.01686,0.9062,1.32999,0.6581,0.51097,0.57105,0.32949,1.67059,1.64327,2.16317,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,5336.77,1.00538,0.89445,1.31966,0.6436,0.51822,0.56855,0.33185,1.66354,1.64608,2.16146,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,5403.63,1.00369,0.90774,1.32066,0.6548,0.5051,0.55908,0.32482,1.66595,1.65652,2.16612,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,5470.59,0.99767,0.89369,1.31825,0.67624,0.49798,0.56963,0.32764,1.66846,1.65404,2.1726,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,5537.17,0.99067,0.88683,1.31261,0.70758,0.48066,0.5623,0.32447,1.65988,1.65028,2.16567,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,5604.74,0.98812,0.88385,1.31102,0.69473,0.48752,0.56427,0.32412,1.66401,1.6682,2.17332,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,5674.77,0.98194,0.86544,1.30318,0.66133,0.50073,0.55723,0.31974,1.66528,1.66791,2.1798,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,5744.31,0.97726,0.86148,1.30004,0.67389,0.5071,0.55894,0.32255,1.6657,1.66983,2.17645,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,5813.45,0.97519,0.86332,1.29868,0.67928,0.49516,0.57731,0.32874,1.66486,1.67525,2.1781,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,5883.52,0.96528,0.84975,1.2928,0.67886,0.49706,0.56435,0.32944,1.65945,1.66692,2.17832,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,5955.75,0.95144,0.84641,1.28602,0.66499,0.49913,0.5605,0.32967,1.65201,1.66495,2.17515,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,6024.56,0.95185,0.84472,1.2888,0.6514,0.50513,0.56144,0.3294,1.64881,1.66519,2.17537,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,6093.09,0.9409,0.83145,1.27974,0.69554,0.47458,0.55235,0.32568,1.64732,1.66785,2.18062,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,6161.52,0.94036,0.8181,1.27545,0.64295,0.50282,0.55598,0.32625,1.64498,1.66936,2.18116,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,6232.35,0.94223,0.82676,1.27893,0.64126,0.50351,0.56135,0.32965,1.6482,1.6755,2.18466,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,6301.63,0.93073,0.82405,1.27179,0.67488,0.4901,0.55473,0.32474,1.64321,1.67772,2.17979,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,6372.96,0.92124,0.81137,1.26691,0.67185,0.48751,0.5583,0.32651,1.63926,1.6704,2.17728,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,6442.13,0.91886,0.80235,1.2611,0.66941,0.49362,0.56223,0.32929,1.63605,1.66597,2.17557,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,6511.96,0.91391,0.79709,1.25818,0.66898,0.4936,0.56596,0.3286,1.63456,1.66723,2.17761,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,6600.88,0.82326,0.63715,1.27382,0.68109,0.48762,0.57231,0.33294,1.63858,1.66189,2.18046,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,6670.21,0.79316,0.5949,1.24675,0.6665,0.4935,0.57602,0.33215,1.63705,1.64426,2.1855,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,6738.69,0.77411,0.5748,1.23348,0.67541,0.49308,0.56618,0.33198,1.63384,1.63882,2.18807,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,6809.02,0.76811,0.55888,1.22815,0.68232,0.48937,0.56832,0.3324,1.63339,1.63253,2.19375,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,6878.58,0.75524,0.5633,1.21877,0.64259,0.50153,0.56992,0.33386,1.63143,1.62741,2.19678,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,6950.52,0.74481,0.55037,1.20973,0.63996,0.50361,0.56882,0.33201,1.62897,1.62997,2.20092,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,7029.33,0.73587,0.54283,1.2006,0.63076,0.50777,0.57487,0.3353,1.62825,1.62686,2.20612,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,7101.78,0.73622,0.54219,1.20398,0.61666,0.51422,0.57064,0.33377,1.62908,1.62388,2.20982,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,7180.88,0.72397,0.52183,1.19124,0.60957,0.52004,0.56669,0.33071,1.62742,1.62405,2.21105,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,7263.12,0.71866,0.5304,1.18856,0.60952,0.52199,0.56685,0.33102,1.62642,1.62609,2.21369,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
