epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
56,6027.12,0.96972,1.42999,1.36619,0.82679,0.68093,0.76081,0.54539,1.0862,1.13568,1.60071,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6130.69,0.96093,1.40905,1.35697,0.82414,0.68307,0.76094,0.54488,1.08546,1.13093,1.59846,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6234.64,0.95565,1.39484,1.34971,0.84079,0.68298,0.76082,0.55056,1.0705,1.12579,1.58675,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6338.24,0.9447,1.38447,1.34618,0.83253,0.68994,0.76872,0.5587,1.05959,1.10204,1.57127,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6441.8,0.93609,1.36324,1.33563,0.83782,0.68622,0.77167,0.55819,1.06578,1.09241,1.58496,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6545.89,0.93438,1.34958,1.33646,0.84464,0.69026,0.77537,0.5579,1.06011,1.09573,1.57729,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6649.26,0.92601,1.34935,1.33393,0.85246,0.68837,0.77551,0.56376,1.04827,1.08701,1.56569,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,6752.46,0.92101,1.33501,1.32421,0.8394,0.70031,0.77312,0.56385,1.03641,1.08863,1.55881,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,6856.44,0.91285,1.32457,1.31967,0.8365,0.69423,0.77054,0.5592,1.04991,1.09692,1.57505,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,6960.23,0.90834,1.31868,1.32109,0.83111,0.70804,0.77574,0.56717,1.03971,1.0865,1.56269,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,7063.38,0.90224,1.30212,1.31084,0.84621,0.69742,0.77881,0.5693,1.03767,1.06947,1.56256,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7168.05,0.89406,1.2942,1.30727,0.83725,0.70158,0.77833,0.56762,1.04076,1.0697,1.56818,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7272.31,0.88276,1.27799,1.30132,0.8496,0.69876,0.78219,0.57267,1.02715,1.05954,1.55579,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7381.35,0.88285,1.26281,1.29868,0.8484,0.71064,0.78386,0.57342,1.02905,1.05806,1.55755,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7493.24,0.87188,1.2528,1.28901,0.85522,0.70476,0.78185,0.57509,1.02641,1.05084,1.55885,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7598.38,0.8673,1.24551,1.29088,0.85662,0.70291,0.78546,0.57992,1.01721,1.03861,1.55229,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7703.94,0.86161,1.23485,1.28496,0.86464,0.70815,0.78772,0.58004,1.01674,1.02833,1.55026,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7809.09,0.85654,1.22289,1.28274,0.86502,0.70514,0.78795,0.58208,1.01149,1.02848,1.54733,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7914.35,0.8482,1.21213,1.27658,0.85929,0.71412,0.78909,0.58555,1.00803,1.02522,1.54402,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
